runtime,score
0.002991199493408203,582.5128604409995
0.0498661994934082,489.18188065701895
0.04886937141418457,310.81485187809295
0.04587864875793457,337.02443402610106
0.04487967491149902,302.6539418215648
0.0468747615814209,319.94720363964257
0.04587697982788086,329.2695909682309
0.04587841033935547,311.6781399439051
0.045877933502197266,318.91054168491456
0.04886937141418457,311.75636667987885
0.04787325859069824,322.1458858857681
0.04782390594482422,349.40310448576395
0.046903371810913086,441.5827401189607
0.04784655570983887,571.2667189495332
0.04886889457702637,599.2287386740966
0.0468747615814209,685.083344687177
0.049347877502441406,750.5825060060552
0.049866676330566406,650.3671837010817
0.04886960983276367,603.9724395910363
0.04787945747375488,769.1925278234263
0.04984402656555176,719.9689148313361
0.04887056350708008,598.5132487145584
0.05086326599121094,671.8224055170808
0.05086469650268555,713.4122126054192
0.0498659610748291,702.4457715768939
0.0498659610748291,618.796836315894
0.04590249061584473,600.4233236996239
0.04787278175354004,598.4466766568938
0.04986739158630371,599.6528454923321
0.0478975772857666,609.5633017788872
0.04886960983276367,600.7358587086686
0.04889488220214844,776.6136441903604
0.04587674140930176,675.110246091148
0.04886937141418457,674.993288205127
0.05185961723327637,767.8711128098288
0.047894954681396484,758.7170321668216
0.04886960983276367,750.1501601404489
0.04787158966064453,937.5998692219158
0.04886889457702637,825.3731940480661
0.048871517181396484,861.6796726747095
0.04787182807922363,890.8117557436542
0.05186057090759277,985.3970356193099
0.04787254333496094,892.1696462228105
0.05685853958129883,967.2323217941961
0.050864219665527344,1125.1548548268602
0.04988884925842285,1001.0448085310035
0.04789304733276367,918.9467579726572
0.050981998443603516,920.4295886728066
0.05485343933105469,1161.8120431970533
0.051848411560058594,1041.4092391959805
0.04886937141418457,844.9118232894016
0.048868656158447266,863.5897227127325
0.04787111282348633,806.1306392376974
0.04787111282348633,843.5165451905658
0.04787111282348633,834.7188573752214
0.04787182807922363,882.6208328636247
0.04787302017211914,994.5282344465257
0.04937458038330078,891.8989193777433
0.04787254333496094,1003.1332011444982
0.050864458084106445,919.8416474001523
0.04689478874206543,955.8025874628697
0.04888653755187988,899.7160314372524
0.04986691474914551,844.1680781040063
0.04986691474914551,864.0615957698512
0.04886889457702637,909.8855197144806
0.04884171485900879,787.0335983754854
0.0468745231628418,854.4353544830267
0.04886984825134277,825.6590150377245
0.049840450286865234,742.0729335893767
0.04886960983276367,909.7846850439064
0.0478978157043457,918.3756972161066
0.04587674140930176,749.8235198077359
0.049866676330566406,1004.123979785606
0.048882484436035156,911.0563127070575
0.04887032508850098,994.4628691542605
0.04787158966064453,872.8534991049048
0.048868417739868164,862.262887841408
0.047872066497802734,863.9800899389442
0.052858591079711914,1209.9248052693752
0.05487966537475586,994.8895981912735
0.04886984825134277,1032.9755105689192
0.049866676330566406,919.9985722777043
0.04787182807922363,1013.2449037133845
0.04687762260437012,1182.61710194223
