runtime,score
0.407886982,9572
0.413401604,9831
0.366021633,9442
0.407898664,9710
0.416883945,9968
0.410901546,10000
0.412403822,9745
0.247434139,6950
0.179519415,6758
0.4158988,9115
0.404919863,10000
0.253322363,9559
0.417906523,9148
0.405934095,9712
0.408026695,10000
0.411900759,9336
0.412896872,9767
0.41087389,7816
0.41289711,10000
0.408910036,7596
0.415886164,9900
0.40790844,9064
0.133643627,5457
0.139600754,4957
0.257283211,6657
0.407908916,9905
0.416999102,10000
0.334106684,8641
0.412864685,7660
0.418853283,9108
0.279266119,7648
0.346074343,8692
0.306154728,8749
0.409921408,9957
0.40594101,9127
0.174532175,8027
0.208418131,8761
0.414013147,10000
0.417903662,10000
0.405941486,10000
0.172539473,7237
0.156554937,5724
0.417913437,9189
0.411922693,7786
0.426883698,10000
0.409872293,9546
0.405914545,9632
0.355139732,9548
0.414914608,9562
0.410940409,9646
0.408881664,10000
0.4029212,8178
0.414860725,8906
0.341109991,6999
0.408908844,9158
0.411873817,6737
0.221434116,7222
0.410900354,9425
0.2922194,7813
0.419918299,7972
0.417001009,7144
0.283262491,7946
0.403623581,8071
0.216450453,7351
0.168055534,5261
0.234372854,6331
0.41391778,8788
0.367141485,8377
0.231501341,7929
0.408879757,9166
0.416031122,10000
0.284241199,7385
0.417882919,10000
0.414891243,9647
0.408905268,8789
0.23934865,9154
0.240380049,8300
0.35906601,7634
0.415862799,10000
0.403008461,9515
0.414917231,9690
0.405914545,7842
0.416911125,9654
0.409012794,9157
0.311170816,6780
0.285233498,8990
0.35308218,8443
0.417853594,9546
0.327123404,9317
0.305156946,8922
0.266285181,6895
0.411923647,8006
0.194480419,8251
0.407026291,7648
0.414888144,9413
0.332084656,9757
0.279227734,9046
0.413891554,9869
0.41686058,9312
0.333110332,9551
0.246341944,9499
0.417882204,9064
0.421973228,9810
0.336100578,8625
0.413869143,8465
0.327150822,8962
0.419435263,9188
0.185502768,6518
0.413866282,8611
0.412025928,8490
0.412865162,9862
0.418888569,8245
0.269279957,8223
0.368015528,8470
0.198482513,7091
0.385058165,8775
0.370007992,8249
0.299229622,7897
0.414883375,9302
0.163563013,8151
0.41189909,8993
0.232378483,7456
0.198441505,7590
0.408874035,8688
0.415888309,9224
0.211461067,8687
0.178521633,5676
0.214452982,7017
0.413891554,8405
0.41391778,7918
0.415862083,9332
0.418854713,8423
0.415883064,8821
0.179520607,7235
0.248361349,6744
0.388960361,9193
0.419857025,9098
0.412928104,9573
0.408881187,9011
0.414974213,10000
0.200487614,9071
0.15460062,7338
0.157578468,3268
0.200498343,5115
0.366995811,7328
0.199468613,6448
0.412862062,7819
0.421972036,9584
0.419896603,9460
0.415885687,10000
0.413892508,7807
0.189508438,8969
0.293248653,7644
0.418777466,9413
0.410905838,9617
0.325157404,9459
0.415887594,10000
0.402043343,10000
0.343108416,8236
0.414902449,8035
0.409994841,8863
0.216392279,7717
0.16754961,7160
0.392954826,4046
0.414889097,8658
0.188521862,8719
0.405915022,7808
0.41590333,8617
0.225367308,7668
0.262299061,8179
0.415914059,7795
0.176502705,6999
0.158602476,3476
0.411898851,7699
0.259332418,5926
0.422879457,6113
0.401034832,8007
0.372005224,9565
0.172540426,7295
0.414865017,7014
0.25531745,7774
0.180482864,8351
0.16356349,6471
0.412896395,3777
0.363030195,6270
0.414891005,7758
0.355086327,9073
0.206445694,5509
0.419877768,8570
0.412894964,6606
0.247368813,8899
0.406906366,9288
0.328681231,8990
0.408910751,9275
0.412052155,9404
0.363029242,8821
0.32114315,9411
0.411894083,9519
0.326149225,9439
0.279252768,7087
0.412894726,7821
0.201431274,8338
0.33310914,8412
0.266285419,9042
0.279819727,4180
0.250372171,5891
0.264267445,5126
0.143617392,3498
0.186472893,3104
0.155728817,2536
0.120676279,2836
0.19444108,3217
0.240331411,4218
0.411900043,7188
0.152591944,6022
0.25394845,4914
0.289225101,7136
0.300290585,6889
0.317122698,7900
0.2295084,7299
0.170545578,7965
0.417884588,7769
0.408905745,10000
0.417883396,9495
0.409883976,8882
0.40999651,9551
0.412011862,9135
0.410878897,10000
0.412974596,10000
0.37098527,9816
0.410902262,9126
0.413866282,9756
0.419842005,10000
0.412922382,10000
0.411884785,10000
0.423841715,9744
0.411873817,10000
0.417883396,10000
0.416910648,9919
0.418913841,9019
0.274269581,9200
0.401900291,9315
0.408785582,8264
0.333077192,9768
0.411987066,9602
0.374006748,8789
0.416860104,8656
0.419876099,9703
0.413904428,9486
0.421968699,8510
0.29122138,6828
0.425828457,7388
0.324107647,9105
0.399958372,9563
0.256313086,8633
0.420859575,6027
0.367997169,8757
0.420941353,10000
0.416861534,10000
0.235342264,8889
0.411891699,8750
0.415858507,9961
0.415901184,9167
0.413867712,10000
0.412015438,10000
0.409968138,10000
0.320143223,9168
0.406031132,10000
0.410901308,10000
0.415889502,10000
0.416888714,9875
0.353029013,9829
0.412030458,8890
0.424866199,10000
0.280250549,9520
0.178521872,7496
0.404920816,7455
0.419976473,9430
0.4079144,10000
0.2862463,8169
0.410909891,8515
0.383982658,9249
0.417882681,8210
0.41390729,9786
0.415886641,10000
0.415050745,10000
0.415913343,10000
0.412046432,9875
0.412942171,10000
0.421871901,10000
0.416886091,10000
0.423865795,10000
0.413481951,10000
0.414903402,10000
0.421912193,10000
0.413016558,10000
0.41791296,10000
0.423866987,10000
0.425835133,10000
0.415914774,10000
0.427829504,10000
0.41988802,10000
0.425884962,10000
0.415888548,10000
0.42400074,9845
0.413892984,10000
0.416980982,10000
0.417890549,10000
0.413866997,10000
0.414906502,10000
0.419515371,10000
0.409003973,10000
0.417003393,10000
0.419876575,10000
0.428893805,10000
0.413047314,10000
0.410873652,10000
0.416928768,8647
0.184508324,4185
0.408881187,8524
0.418854952,9160
0.147578478,5574
0.411923885,6483
0.419903517,10000
0.222400188,6703
0.261276007,7385
0.417909622,9129
0.424902201,9503
0.411898136,8052
0.409903049,9680
0.220389843,8879
0.186618328,5346
0.411967039,6104
0.197471142,8972
0.149599552,2946
0.414916992,5671
0.416853428,10000
0.411876678,7587
0.259306192,4559
0.287232637,7046
0.209418058,7090
0.094773531,1647
0.116657972,1423
0.142593145,1862
0.409877062,3954
0.208459377,6062
0.147579193,5838
0.411891937,7230
0.224373102,6981
0.415935993,6741
0.285237551,6647
0.413919687,6447
0.2732687,7162
0.293188572,4471
0.370012999,5518
0.312132359,5518
0.235874176,9123
0.345075607,5500
0.189493179,6238
0.150572062,3378
0.194509268,4656
0.372987986,5463
0.26940608,5420
0.411897421,5525
0.412895441,7896
0.418908596,9107
0.217451334,8264
0.415007114,8310
0.329207897,8228
0.410926104,7740
0.421845436,10000
0.40950489,10000
0.406911612,9706
0.419850588,10000
0.410901308,10000
0.412883759,9944
0.422868252,10000
0.409903526,10000
0.415887833,10000
0.421897411,10000
0.415914059,10000
0.416883945,10000
0.40805459,10000
0.411898613,9761
0.417907476,10000
0.421868324,10000
0.418890715,10000
0.418879747,10000
0.33909297,9454
0.418883324,10000
0.410900116,10000
0.414988756,10000
0.412872553,10000
0.411925077,10000
0.418854475,10000
0.412870646,10000
0.408932447,10000
0.42087698,10000
0.416885853,10000
0.419877529,10000
0.42294383,10000
0.424864054,10000
0.414863825,10000
0.41790843,8901
0.41087532,8217
0.413012743,10000
0.415990353,10000
0.410897017,9637
0.425861359,10000
0.419877768,10000
0.222431898,7434
0.271284819,6092
0.26825738,7914
0.291245699,9100
0.27626133,9262
0.239357471,8151
0.3311131,7629
0.166555166,3958
0.192459106,4731
0.383945704,7407
0.363003492,8451
0.238329649,5817
0.303313732,5843
0.227422476,4869
0.172512293,3862
0.24435854,3919
0.26229763,5982
0.275263309,6097
0.41386199,7987
0.417887926,10000
0.416910648,10000
0.418851137,10000
0.418879032,10000
0.419876099,9930
0.41787076,10000
0.419876814,10000
0.417399168,10000
0.417907715,10000
0.415889025,10000
0.412008524,8559
0.413920641,9085
0.424863815,10000
0.396055937,8885
0.191488743,7790
0.339213133,5382
0.416911602,8710
0.227418661,6613
0.424836159,7105
0.424865484,10000
0.424888134,9049
0.419961929,10000
0.326100588,9375
0.207428932,7050
0.411051273,6935
0.414865494,8381
0.338095188,9516
0.416885614,8130
0.229359865,7475
0.429884911,7792
0.34006381,7627
0.263301134,7158
0.261330128,7674
0.425886631,8915
0.360127449,9304
0.429849386,9668
0.419850111,10000
0.41391778,10000
0.411898613,10000
0.409903049,10000
0.413918734,9120
0.422868967,10000
0.416924715,10000
0.418878317,10000
0.414865732,10000
0.421871185,10000
0.414864063,10000
0.413868666,10000
0.410003424,10000
0.411873341,10000
0.422894955,10000
0.418852568,10000
0.415887117,10000
0.414880276,10000
0.412881374,10000
0.417886257,10000
0.419876099,10000
0.412078857,10000
0.415915728,9911
0.392971039,9682
0.411986589,10000
0.412934065,10000
0.418879032,9834
0.389933825,9902
0.423876524,9700
0.382977009,9113
0.418877125,9791
0.421896696,9868
0.276833057,9536
0.415887833,8771
0.416006804,8883
0.408931494,10000
0.413858891,10000
0.413021088,10000
0.416904688,10000
0.419877052,10000
0.414898872,10000
0.411924362,10000
0.419883251,10000
0.422896862,10000
0.416883945,10000
0.416857719,10000
0.428828716,10000
0.420900345,10000
0.421873093,10000
0.423866034,10000
0.417860985,10000
0.421871662,10000
0.418880939,10000
0.41990757,10000
0.420868874,10000
0.422843456,10000
0.417998075,10000
0.421053886,10000
0.412894011,10000
0.412894726,10000
0.412895679,10000
0.432852745,10000
0.41800952,10000
0.412896395,10000
0.417881489,10000
0.422870159,10000
0.423840523,10000
0.414890289,10000
0.420016527,10000
0.420840025,10000
0.417907476,10000
0.419877052,10000
0.420900583,10000
0.412896633,10000
0.419518232,10000
0.4138937,10000
0.418880701,10000
0.419902802,10000
0.420875072,10000
0.414891481,10000
0.416976213,9996
0.423889637,10000
