runtime,score
0.1845073699951172,1595.0
0.19305849075317383,4710.0
0.18949246406555176,340.0
0.18749165534973145,4590.0
0.16085362434387207,-50.0
0.1725471019744873,850.0
0.16356325149536133,40.0
0.18051743507385254,280.0
0.17253828048706055,710.0
0.157606840133667,320.0
0.13663434982299805,440.0
0.16952085494995117,3240.0
0.1904902458190918,1710.0
0.16184282302856445,1330.0
0.18949222564697266,270.0
0.14661359786987305,16080.0
0.19148826599121094,260.0
0.18650150299072266,790.0
0.19051599502563477,-50.0
0.19345688819885254,890.0
0.18350839614868164,780.0
0.20782923698425293,800.0
0.20345592498779297,720.0
0.1496579647064209,500.0
0.14216899871826172,20490.0
0.1795191764831543,1610.0
0.19651007652282715,370.0
0.19248390197753906,1900.0
0.1636829376220703,5060.0
0.18951869010925293,16090.0
0.13860392570495605,3100.0
0.19150519371032715,590.0
0.15857577323913574,200.0
0.20048952102661133,2290.0
0.18451213836669922,600.0
0.1455831527709961,4000.0
0.17599081993103027,690.0
0.173539400100708,590.0
0.1635878086090088,-50.0
0.20243263244628906,140.0
0.18350863456726074,290.0
0.20545077323913574,4590.0
0.16852140426635742,5460.0
0.19450688362121582,21810.0
0.1855008602142334,1970.0
0.1556093692779541,310.0
0.167525053024292,220.0
0.14860081672668457,100.0
0.21442651748657227,1380.0
0.20046377182006836,150.0
0.1775510311126709,350.0
0.14760589599609375,1500.0
0.19550538063049316,990.0
0.20046472549438477,800.0
0.18151473999023438,15340.0
0.2204113006591797,540.0
0.18051743507385254,370.0
0.16755223274230957,-50.0
0.14361572265625,1010.0
0.1864759922027588,740.0
0.1616044044494629,830.0
0.2104628086090088,1240.0
0.2153928279876709,26580.0
0.20747089385986328,300.0
0.15860223770141602,4670.0
0.18154144287109375,300.0
0.1904914379119873,850.0
0.17356181144714355,10170.0
0.18148088455200195,5620.0
0.18151521682739258,370.0
0.20647215843200684,620.0
0.198469877243042,18430.0
0.18650031089782715,11130.0
0.17552924156188965,1090.0
0.20943784713745117,6010.0
0.14461421966552734,300.0
0.19148850440979004,290.0
0.1864759922027588,980.0
0.1784968376159668,710.0
0.18251585960388184,6010.0
0.13860034942626953,11870.0
0.15358972549438477,1760.0
0.1406235694885254,340.0
0.17687034606933594,210.0
0.1934661865234375,480.0
0.13164901733398438,400.0
0.15754485130310059,1230.0
0.17265009880065918,17470.0
0.1605980396270752,90.0
0.16553187370300293,9770.0
0.183518648147583,1350.0
0.1915755271911621,2390.0
0.18450570106506348,780.0
0.14958930015563965,130.0
0.18351006507873535,770.0
0.16755151748657227,220.0
0.1984694004058838,21870.0
0.18750238418579102,540.0
0.16754961013793945,140.0
0.1934819221496582,740.0
0.18949413299560547,5990.0
0.1487884521484375,1020.0
0.18450593948364258,640.0
0.18847036361694336,7980.0
0.17351007461547852,780.0
0.15760540962219238,340.0
0.17154645919799805,4420.0
0.18747305870056152,1860.0
0.13364338874816895,350.0
0.15554523468017578,310.0
0.18253684043884277,150.0
0.17458820343017578,370.0
0.15361690521240234,670.0
0.16356348991394043,440.0
0.198469877243042,-50.0
0.16954278945922852,1000.0
0.1705458164215088,320.0
0.191514253616333,150.0
0.18350934982299805,1150.0
0.16260504722595215,200.0
0.19655942916870117,320.0
0.19350790977478027,360.0
0.16156792640686035,900.0
0.17353606224060059,480.0
0.17054438591003418,80.0
0.19545197486877441,1280.0
0.16254019737243652,12490.0
0.19450926780700684,1230.0
0.1545865535736084,130.0
0.19292426109313965,100.0
0.16321778297424316,1590.0
0.1416463851928711,430.0
0.17670035362243652,2560.0
0.1396009922027588,-50.0
0.12964320182800293,110.0
0.14065265655517578,0.0
0.17156648635864258,110.0
0.1455826759338379,2350.0
0.15456151962280273,1770.0
0.1685187816619873,220.0
0.14561104774475098,-50.0
0.1376338005065918,-50.0
0.18847012519836426,820.0
0.15458154678344727,450.0
0.1855010986328125,3460.0
0.15256738662719727,340.0
0.18057680130004883,26700.0
0.1915745735168457,780.0
0.18253827095031738,2830.0
0.17652058601379395,120.0
0.14959979057312012,220.0
0.17750215530395508,430.0
0.1595613956451416,4700.0
0.16655778884887695,620.0
0.1974945068359375,410.0
0.15156984329223633,760.0
0.1685488224029541,480.0
0.18949079513549805,25790.0
0.196502685546875,30.0
0.1865081787109375,11800.0
0.1865379810333252,2110.0
0.1675271987915039,1290.0
0.1356358528137207,2120.0
0.17256474494934082,13000.0
0.1715080738067627,980.0
0.19248461723327637,2890.0
0.1845076084136963,460.0
0.15959882736206055,290.0
0.19350790977478027,420.0
0.1904902458190918,920.0
0.18749427795410156,17170.0
0.16655540466308594,230.0
0.1874980926513672,3670.0
0.15957236289978027,260.0
0.15959835052490234,4410.0
0.18868327140808105,3150.0
0.1775527000427246,630.0
0.15057134628295898,1700.0
0.18450665473937988,-50.0
0.19146013259887695,12320.0
0.17054414749145508,2430.0
0.19169211387634277,3580.0
0.16356706619262695,1770.0
0.19647645950317383,4030.0
0.16558384895324707,11810.0
0.16059637069702148,9030.0
0.1894686222076416,740.0
0.15358662605285645,4280.0
0.1954514980316162,25100.0
0.12568902969360352,1350.0
0.16453337669372559,1200.0
0.1795201301574707,970.0
0.19445323944091797,-50.0
0.17750811576843262,2070.0
0.16256451606750488,100.0
0.14860296249389648,15550.0
0.12962651252746582,390.0
0.12869882583618164,1790.0
0.15131092071533203,1920.0
0.16057085990905762,860.0
0.18650078773498535,410.0
0.16156673431396484,120.0
0.1526031494140625,5840.0
0.1665821075439453,910.0
0.16154217720031738,1160.0
0.18148279190063477,410.0
0.19345903396606445,2600.0
0.16955351829528809,2740.0
0.15857839584350586,270.0
0.19547533988952637,550.0
0.18448734283447266,-50.0
0.18153142929077148,1210.0
0.15051722526550293,190.0
0.19746851921081543,4890.0
0.1894667148590088,270.0
0.18250370025634766,650.0
0.17054200172424316,19540.0
0.19148802757263184,4570.0
0.15854811668395996,2820.0
0.18151211738586426,2220.0
0.1675269603729248,420.0
0.13464140892028809,240.0
0.18450355529785156,780.0
0.1864759922027588,-50.0
0.15460729598999023,300.0
0.16857337951660156,440.0
0.19251132011413574,-50.0
0.15256786346435547,1480.0
0.16852474212646484,310.0
0.18452835083007812,530.0
0.18752241134643555,2210.0
0.1827254295349121,350.0
0.15262079238891602,690.0
0.13660883903503418,1000.0
0.1884751319885254,760.0
0.16954660415649414,1810.0
0.19344687461853027,1150.0
0.17954111099243164,410.0
0.12967848777770996,490.0
0.1965014934539795,-50.0
0.1595921516418457,860.0
0.16558289527893066,540.0
0.16553282737731934,160.0
0.18750715255737305,290.0
0.1615607738494873,1360.0
0.18550443649291992,4020.0
0.17652416229248047,11520.0
0.1515958309173584,20.0
0.16453266143798828,2730.0
0.14461660385131836,10110.0
0.1924901008605957,2700.0
0.15857267379760742,3130.0
0.12962651252746582,3540.0
0.19445395469665527,850.0
0.1915132999420166,360.0
0.1894984245300293,1960.0
0.17453289031982422,10300.0
0.20196986198425293,740.0
0.1795179843902588,1530.0
0.1904897689819336,730.0
0.19447994232177734,980.0
0.16254281997680664,13310.0
0.1894679069519043,50.0
0.1615447998046875,60.0
0.15561890602111816,220.0
0.1945044994354248,660.0
0.19348645210266113,810.0
0.1605682373046875,1140.0
0.17752408981323242,430.0
0.198472261428833,1550.0
0.18849802017211914,1040.0
0.1376352310180664,50.0
0.19049477577209473,560.0
0.15059614181518555,410.0
0.1556098461151123,-50.0
0.19943976402282715,1360.0
0.16356468200683594,3850.0
0.17755413055419922,1030.0
0.19345402717590332,1250.0
0.19348454475402832,1160.0
0.163560152053833,11720.0
0.16655254364013672,-10.0
0.1884913444519043,2290.0
0.16455960273742676,1110.0
0.16353845596313477,1710.0
0.1904902458190918,320.0
0.1745615005493164,600.0
0.17852210998535156,10930.0
0.17949414253234863,2220.0
0.1705164909362793,-50.0
0.17951607704162598,180.0
0.1515944004058838,160.0
0.16057109832763672,12790.0
0.19647741317749023,500.0
0.19146418571472168,3300.0
0.1645641326904297,1080.0
0.1855299472808838,450.0
0.1825118064880371,2710.0
0.14264464378356934,14060.0
0.17353224754333496,1300.0
0.17453360557556152,3440.0
0.18650221824645996,150.0
0.17752695083618164,-50.0
0.17354440689086914,1370.0
0.18151330947875977,1970.0
0.1874985694885254,2050.0
