runtime,score
0.0019974708557128906,98.0
0.04587697982788086,52.0
0.04787158966064453,42.0
0.047846317291259766,42.0
0.05684781074523926,70.0
0.04986715316772461,106.0
0.05285811424255371,145.0
0.04388165473937988,62.0
0.046848297119140625,57.0
0.04986691474914551,56.0
0.04789280891418457,113.0
0.05585074424743652,267.0
0.05385589599609375,273.0
0.055850982666015625,317.0
0.05282425880432129,300.0
0.058843135833740234,299.0
0.05485272407531738,402.0
0.05137801170349121,302.0
0.050864219665527344,229.0
0.06684732437133789,299.0
0.0698390007019043,401.0
0.07579708099365234,421.0
0.057847023010253906,347.0
0.05684781074523926,415.0
0.05684781074523926,287.0
0.050864219665527344,400.0
0.06582450866699219,446.0
0.06585311889648438,664.0
0.06881546974182129,427.0
0.06782007217407227,504.0
0.06283330917358398,596.0
0.08876371383666992,749.0
0.0718088150024414,742.0
0.0608372688293457,820.0
0.06981301307678223,822.0
0.06981372833251953,659.0
0.0688161849975586,533.0
0.06981301307678223,570.0
0.06781864166259766,627.0
0.06382894515991211,483.0
0.07931303977966309,551.0
0.07081055641174316,547.0
0.05984091758728027,539.0
0.06283283233642578,788.0
0.0747992992401123,807.0
0.06183481216430664,784.0
0.07978701591491699,615.0
0.06485247611999512,868.0
0.06781864166259766,822.0
0.06285333633422852,732.0
0.08976006507873535,637.0
0.0688180923461914,838.0
0.06382918357849121,544.0
0.0633554458618164,545.0
0.08078312873840332,495.0
0.07978677749633789,622.0
0.07679414749145508,756.0
0.0608372688293457,672.0
0.07280468940734863,964.0
0.060837507247924805,520.0
0.06385493278503418,581.0
0.06781816482543945,669.0
0.060837507247924805,612.0
0.06582427024841309,490.0
0.06632804870605469,439.0
0.06382989883422852,600.0
0.06781911849975586,739.0
0.06582450866699219,431.0
0.06881451606750488,647.0
0.06982922554016113,710.0
0.06632685661315918,678.0
0.05733084678649902,524.0
0.06533050537109375,589.0
0.08676815032958984,846.0
0.07081055641174316,810.0
0.06682157516479492,829.0
0.06781721115112305,911.0
0.05787372589111328,423.0
0.06682181358337402,511.0
0.05684828758239746,449.0
0.06382918357849121,502.0
0.06183481216430664,391.0
0.05983901023864746,482.0
0.061833858489990234,944.0
0.09674072265625,1020.0
0.07179737091064453,1208.0
0.09474658966064453,969.0
0.0718080997467041,1030.0
0.07280588150024414,747.0
0.06482648849487305,534.0
0.0797872543334961,897.0
0.0628349781036377,559.0
0.10072994232177734,805.0
0.1156911849975586,1327.0
0.07480001449584961,1042.0
0.0827779769897461,1183.0
0.06781792640686035,674.0
0.06183362007141113,831.0
0.0718069076538086,546.0
0.07479977607727051,760.0
0.09374856948852539,815.0
0.05983996391296387,472.0
0.05385589599609375,632.0
0.09773874282836914,803.0
0.06781864166259766,667.0
0.058843135833740234,640.0
0.05884265899658203,521.0
0.06981301307678223,617.0
0.07978606224060059,1109.0
0.09474754333496094,1102.0
0.07480096817016602,968.0
0.06283235549926758,828.0
0.0768120288848877,637.0
0.068817138671875,920.0
0.08876371383666992,881.0
0.07779240608215332,970.0
0.08377671241760254,888.0
0.07579731941223145,895.0
0.06482577323913574,617.0
0.08776521682739258,949.0
0.06781792640686035,947.0
0.08676791191101074,693.0
0.08579659461975098,849.0
0.08078455924987793,752.0
0.06781888008117676,817.0
0.0807943344116211,699.0
0.07380294799804688,1029.0
0.0827791690826416,809.0
0.08477330207824707,906.0
0.07280492782592773,795.0
0.059839725494384766,551.0
0.06981301307678223,452.0
0.060837507247924805,590.0
0.06284284591674805,487.0
